ax,ay,az,label
0.3196799721579491,0.3692015015046591,0.25779079603278343,0
0.46781780900884734,0.5169913522888141,0.40579890766784826,0
0.2774511208986354,0.3262381616079018,0.21533112618557676,0
0.27987596565330286,0.3282378075472517,0.2176837386323875,0
0.09340896759624889,0.1413067478521121,0.03117359206698639,0
-0.04802910514711428,-0.0006344026882574294,-0.11027832919158237,0
0.6064848775170035,0.65333734600156,0.5442513145471065,0
0.41962952092146866,0.4659004726258871,0.35744133156147695,0
0.6816119394191227,0.7272619783671463,0.6194990324460209,0
0.6048011187588056,0.6497907493264046,0.5427935924357554,0
0.5080758485390514,0.5523654890377909,0.44620398380962384,0
0.4201375139181903,0.463687510235506,0.3584317675515851,0
0.7557671833434592,0.7985378226360043,0.6942581810320063,0
0.6272041656082381,0.6691556900444489,0.5659226950184807,0
-0.0562134625978421,-0.015120842049832495,-0.11723645881917172,0
-0.0023351955599923424,0.03785871469702229,-0.063068626823782,0
0.08665400246923333,0.1259093925284704,0.026241367614208644,0
0.09395154195937161,0.13222861231064476,0.0338910687050637,0
0.587918796155853,0.6251777716158768,0.5282419762737808,0
0.20067099824421475,0.23687214191269046,0.14140944288588653,0
0.4550880510648197,0.4901916783023499,0.396273483525098,0
0.3327005818277069,0.3666670742515818,0.27436483027248726,0
0.5134957878962128,0.5462856073900978,0.45567077805579326,0
0.9862994612041278,1.0178731639376766,0.9290172090336541,0
0.4220944022799967,0.45241265273440656,0.3653870065883743,0
0.1644544320392602,0.19347801703478046,0.1083540670879315,0
0.4098078840098214,0.43749772673122267,0.35434679208281405,0
0.19638877266869176,0.22270594668469762,0.1415992566153474,0
0.6191558104130496,0.6440615536857317,0.5650702261648514,0
0.5091867849488512,0.5326425138289873,0.4558375340117725,0
0.45497784008336073,0.4769451632877525,0.40239736200716314,0
0.8374960433552601,0.8579367759220111,0.7857168081811745,0
0.6875561169746585,0.7064322941924119,0.6366106176628878,0
0.48000604386296236,0.49727993517010216,0.42992678870144846,0
0.48819679007007266,0.5038309129198941,0.4390162950659766,0
0.651383039795575,0.6653401734834372,0.6031338210509213,0
0.7249509356220091,0.7371941350704856,0.6776655016949505,0
0.17016757533713356,0.18066018483518625,0.12387841959029638,0
0.5990237615248906,0.6077294284170971,0.5537633544622627,0
0.552982410223202,0.5598650985450793,0.508783191817031,0
0.34654041491680093,0.3515644189722729,0.3034347869259715,0
0.1266976144553777,0.12982757233245185,0.08471793273673961,0
0.5036904165761766,0.5048913235968999,0.46286898339029836,0
0.3415212625529925,0.34075848465377456,0.3018903188658171,0
0.5429432064986928,0.5401824935370964,0.5045349242805742,0
0.2913718736279383,0.2865793726120526,0.25421834815153926,0
0.3686300110762444,0.3617722793127725,0.3327632532147756,0
0.4921508564594196,0.4831948746166291,0.45760278498670526,0
0.7883918556710378,0.7773050407527399,0.7551942895648895,0
0.5526330949103463,0.5393833131370911,0.5208177456607306,0
0.45933485189470635,0.4438904314883981,0.4289333158181884,0
0.05514244253972872,0.03747218640788902,0.026186193101680244,0
0.5358337385693976,0.5159069368853255,0.5083541187154507,0
0.40385363097976446,0.3816400736548647,0.37788184547799614,0
0.652165345659564,0.6276353347041403,0.6277324534548956,0
0.44359061686899026,0.4167149786378243,0.4207275234512835,0
0.5008711098644634,0.4716212071835265,0.47960855965179355,0
0.5599554886901442,0.5283032328608159,0.5403240574287318,0
0.435337505988457,0.4012553686656529,0.4173675931707347,0
0.430150647095617,0.39361167203625613,0.41387246839790803,0
0.4382412804978037,0.3992190951760767,0.42368486023908564,0
0.43088258017183106,0.3893514072577601,0.418077743795056,0
0.40675761256428505,0.36269228126209957,0.3957339791417246,0
0.16431037971475282,0.11768633695763592,0.15509735447883305,0
0.31217764318911034,0.2629709646869065,0.3048044100901992,0
0.5392188035983491,0.4874062047348562,0.5337143178909545,0
0.7433184845494374,0.6888773311259424,0.7397114654082699,0
0.35290594098791384,0.2958142598096687,0.35122486415526666,0
0.666524808665196,0.606761297967565,0.666797899131085,0
0.5211676134043688,0.45871165311541956,0.5234228381208781,0
0.5694777528194,0.5043094146557475,0.5737428134506666,0
0.5524042108331924,0.4845042682259447,0.5587065365424635,0
0.46632244193454414,0.3956723797822407,0.47468918220973283,0
0.5557230025464213,0.4823050267918957,0.5661810200655809,0
0.6849079352699421,0.6087049822980826,0.6974837988080747,0
0.5100439341047188,0.4310396799581432,0.5247639114833254,0
0.40691036588810836,0.32508923529781575,0.42380041696888426,0
0.5102464748592901,0.4255936500873937,0.5293322445833608,0
0.5036000893807739,0.4161015188724667,0.5249069008548599,0
0.676348765790799,0.58599117263275,0.6999016134216904,0
0.3382021393196468,0.24497302950207203,0.3640256819983647,0
0.2954173492215091,0.1993050197012097,0.32353590355851647,0
0.3871693266059007,0.2881628731676107,0.4176068602187254,0
0.6909113898872781,0.5890007148007099,0.7236915147418957,0
0.38436510912676614,0.27954092859679536,0.4195110749340867,0
0.3603447143410169,0.25259856574849837,0.3978794020098085,0
0.8727792613668477,0.7621035102976033,0.9127251765144218,0
0.5575660487024693,0.44395389576204436,0.599945315224444,0
0.5381666642269534,0.4216121516387881,0.5830010179274006,0
0.40463049937659884,0.2851285173613156,0.4519412816598724,0
0.44526076060171155,0.32280705353527467,0.4950689122272443,0
0.4318795001338528,0.3064706724824086,0.4842055550351982,0
0.3384537718313275,0.21008729386059205,0.3933178510007139,0
0.18582086288650274,0.054495076143616594,0.2432426683261562,0
0.31018595213618105,0.17590007470201077,0.37018476087766294,0
0.4628035368620219,0.3255576683719419,0.5253981950548152,0
0.38830190528303,0.24809703171427852,0.4535108223535984,0
0.31610546481229657,0.17294346303605657,0.3839466076948292,0
0.39016081380550616,0.24404445590192006,0.46065170124554755,0
0.8121497092714346,0.6630826666058245,0.8853074062035893,0
0.6872182950367431,0.5352051420953636,0.7630594070376321,0
0.39052453976261814,0.2355707577463316,0.4690652075802503,0
0.2191458207819068,0.06125780095623229,0.3004017149426195,0
0.3624729936505344,0.20165804045058147,0.44645930914464094,0
0.5320303912308535,0.36829672511971423,0.6187618422781243,0
0.5482560933809836,0.3816128534602192,0.6377469082770759,0
0.3246529313817321,0.1551101777526513,0.4169168474266664,0
0.6749295036848988,0.502498219559391,0.7699797621946699,0
0.19743504646725776,0.02212714002700386,0.2952843878696533,0
0.19096678761007174,0.012795093613023834,0.291627446625757,0
0.6460007266254217,0.46497900775850154,0.7494844275353356,0
0.15969090845123468,-0.024166143571729443,0.26600886045132816,0
0.18624249550157745,-0.00043426809443916636,0.2954053881459101,0
0.12531461468768443,-0.06416530844350668,0.23733261342088083,0
0.7300439756157595,0.5377783757705625,0.8449267173958125,0
0.0957351400740829,-0.09929772281029947,0.21349172908647446,0
0.29165091376796537,0.09387013218453671,0.4122899172320632,0
0.18362842644845595,-0.01687999927618236,0.3071578705171253,0
0.3233340436713973,0.12011917787365473,0.44976140942475384,0
0.28518482907905757,0.07928565581889147,0.4145170486132718,0
0.18977991291311438,-0.018780507884566006,0.32202336552516087,0
0.48936183157110735,0.2781641489857281,0.6245223400403359,0
0.27411440407941157,0.06030436953050333,0.4121972310468035,0
0.2597074063306418,0.04331085170475872,0.4007172507765944,0
0.18434148345382628,-0.03461483957359823,0.3282824772752957,0
0.3890782360909327,0.16758981359118386,0.5359539407787453,0
0.19071351206244147,-0.03327842652329861,0.34052691547956987,0
0.4448618404168727,0.21839588053043335,0.597615353678454,0
0.286326143410089,0.05741656508770659,0.4420215978659451,0
0.2373643537133242,0.006042464318605882,0.39600299803372824,0
0.04955908126124467,-0.18414291118479464,0.21114157862665908,0
0.6501280972382937,0.414079106317438,0.814654522633788,0
0.31172170394145693,0.07335971131580882,0.4791915415564953,0
0.26066011062376837,0.02002000063534283,0.4310722513580402,0
0.2782973324716191,0.03541487215389356,0.4516500715475668,0
0.5172646528658846,0.2721764868048975,0.693555687548564,0
0.43738617188519385,0.19012981682296667,0.6166125993100855,0
0.6603847329455166,0.4109985721265629,0.8425430480548897,0
0.33554363127961206,0.08406690854136387,0.5206297248680177,0
-0.03884124389164187,-0.29236843028359183,0.14916791297781884,0
0.10695229733930692,-0.14858440643156753,0.2978791945647422,0
0.25863775921042065,0.0011333256724236108,0.4524764645158364,0
0.16718103096321685,-0.09224851031732123,0.3639250012091615,0
0.16349863423612163,-0.09781256552475828,0.3631407140188984,0
-0.05788640805535844,-0.3210349972216083,0.14464601230774188,0
0.2456348488485009,-0.019306048508601965,0.4510492261067085,0
0.09801900873947234,-0.16866831137466426,0.3063063434160669,0
-0.11414555350582764,-0.38253261488970286,0.09700512237164027,0
0.33374956851737536,0.06371023499462256,0.5477533518020195,0
0.10768022955932677,-0.1639631279803075,0.32452626816014357,0
0.5133860763835015,0.24018771304679631,0.7330628993056769,0
0.6668384443696556,0.39213485442098617,0.8893339612230093,0
0.14090102874884947,-0.135257257031337,0.36620252937153863,0
0.03431149651936741,-0.24325021232212007,0.26240565071714017,0
0.41115464246869077,0.13224151548658752,0.6420274998699603,0
0.475353594773653,0.19514177665101004,0.7089905848006426,0
-0.06061078186823818,-0.3420678523527978,0.1757751500879506,0
0.3668113803757499,0.08416319755790946,0.6059304436498305,0
0.00539845906133464,-0.2783860055652224,0.24723422344787233,0
0.23412365413343839,-0.050741582258780976,0.4786590702703987,0
0.23974834898576486,-0.04614148080910126,0.48696574890906313,0
0.19118450362994777,-0.09567308430188674,0.4410656014451455,0
0.06541348498813615,-0.2223543805460116,0.3179393776593942,0
0.28945308810694914,0.0008330589264882171,0.5446042563633248,0
0.013015766309700347,-0.2763976911988049,0.27077207566885564,0
0.007095230334751582,-0.2830523110892216,0.2674359322441195,0
0.22558126460065803,-0.06524041970612723,0.4884849976960919,0
-0.03777691035414643,-0.3292122125688271,0.2276678811277656,0
-0.19114434076196424,-0.4831321648460402,0.07681892636500925,0
-0.12648159118584246,-0.41896028311397704,0.14397696051399644,0
0.16573993292854283,-0.12716742810344728,0.4386699715267029,0
-0.1740283588840434,-0.46730165902911536,0.10134876418127858,0
0.31859847318279916,0.02502248151232528,0.5963976754904488,0
0.1257494558577149,-0.16806547599359983,0.4059451314692087,0
0.41534538396248893,0.12135575300845042,0.6979113284226672,0
-0.08368323030897704,-0.37778284375757454,0.2012261823418102,0
-0.04193267462965236,-0.3360770928151242,0.24529281178111736,0
0.03655541547307889,-0.25756818309639096,0.32606898998742484,0
-0.19985153671797257,-0.4938882594482342,0.09192155168071525,0
0.13260895840258424,-0.16127441528701017,0.42661240068244344,0
0.15405378104369008,-0.13960936848145195,0.4502578343121808,0
-0.20874409140248273,-0.5021197549334224,0.0896302500826879,0
0.3742670113238522,0.0812464669494965,0.6747807414993858,0
0.04163891870964223,-0.25095851753991505,0.3442605645346616,0
0.20698866440021788,-0.08511733462720056,0.5116861826735081,0
-0.009935112319344127,-0.30148102072117533,0.2968056685089348,0
0.18567664810639647,-0.10524020792597535,0.49442751848624833,0
-0.4334481749198483,-0.7236667246031288,-0.12272094740678463,0
0.15856382804155034,-0.13088688531716186,0.4712331246625356,0
0.040497960658671645,-0.24811512677554315,0.35507448667575553,0
0.03269042480236868,-0.25501500398202875,0.3491387928495032,0
0.011108630802204172,-0.27561888010454244,0.32939291000284787,0
0.24420338253294338,-0.04147574150860606,0.5642871027547088,0
-0.14892174259085358,-0.4334818178787454,0.17292441362883312,0
-0.09405526013692773,-0.3774254488526158,0.22951579664153934,0
0.14881588592384143,-0.13329341954986748,0.47407378199014993,0
-0.25338522040635,-0.5341625042999227,0.07352093253788758,0
-0.402839561174385,-0.6822135607640487,-0.07432425010020594,0
-0.24924510545592454,-0.5271444510108698,0.08083975357047876,0
-0.6100410419484823,-0.8863942742011193,-0.27842675156215746,0
-0.3758396983665976,-0.6505752860703169,-0.04273659450596207,0
-0.13891159000705527,-0.4119579475772966,0.1956392133756962,0
-0.29337965223922613,-0.5646651574736243,0.042577245978327655,0
-0.1759672525749501,-0.44542026444830046,0.1613536504904547,0
0.006917848581672742,-0.260631027948085,0.345560186747095,0
-0.38108124624524703,-0.6466543624232495,-0.04116051684725844,0
-0.1980964024881524,-0.4616221682742256,0.14305920589832788,0
-0.1939442533195471,-0.4553511316926361,0.14840225927864817,0
-0.41147580339262646,-0.6706923284550638,-0.06798281794816413,0
-0.20984197415038366,-0.4667967692808876,0.13475260222952928,0
0.06859423834182538,-0.18602755770914892,0.41424507934272203,0
0.17975592182233946,-0.07246173171234638,0.5264172629653615,0
-0.05513906905456922,-0.3048815806195807,0.2924865759232365,0
-0.14207879536509754,-0.3892753277938546,0.20646453174331253,0
-0.17575849280815967,-0.4203383895507135,0.17365547585629357,0
-0.17600373346848494,-0.41789653694321766,0.17423342392738667,0
-0.1998413191989067,-0.4389767891615688,0.1511711685669146,0
-0.3231974995673147,-0.5595056314928547,0.02854206147527956,0
-0.4243746002631827,-0.6577856437358045,-0.07195661487264356,0
0.11697323135074125,-0.11347124575613587,0.47002060731070544,0
-0.27674135035575625,-0.5041500740798192,0.07688600462025236,0
-0.5022124885686104,-0.7265165811758136,-0.14805493674214731,0
0.11742218134578247,-0.10370873007068554,0.47205978449430724,0
-0.30553439354000167,-0.523423919714446,0.04953275937446644,0
-0.4353039158136224,-0.6498842170604142,-0.07985806329740497,0
-0.0714969690200282,-0.282700588338308,0.2842763918287743,0
-0.6700214268543612,-0.8777813082185606,-0.3139720824616765,0
-0.08985830138221673,-0.2941078079993696,0.26641517591271513,0
-0.39625865664511334,-0.5969315891743243,-0.03981321519587967,0
-0.1392231540784004,-0.3362537688078467,0.21734177249633513,0
-0.1558128913914489,-0.3491359183682847,0.20081873890223106,0
-0.10985416824125249,-0.2994048293497925,0.24679108996658528,0
-0.3694112888098127,-0.5551253157933711,-0.01280576483609798,0
0.11437856341445246,-0.06743508900731315,0.47089071279097217,0
-0.2742554723979834,-0.45210555553631876,0.08210939200489575,0
-0.6569810749474948,-0.8308049576210503,-0.30081766763521167,0
-0.39276823462175336,-0.5625038669397983,-0.036860709914504027,0
-0.21245269673978395,-0.3780386277731619,0.14314427486240622,0
-0.46022115535931424,-0.6215965507274418,-0.10498964386834288,0
-0.6065866232298317,-0.7636912825991702,-0.2517757068166866,0
-0.3538677723499453,-0.5066421468393854,0.00046719466890233954,0
-0.4302612700225402,-0.5786464795111558,-0.07645781739019518,0
-0.306218852671976,-0.45015670300461447,0.046997318642241284,0
0.17016227590041155,0.030729275814218582,0.5227352058225775,0
-0.23070436346929263,-0.36557574227098827,0.12116918070114031,0
-0.6380739816981575,-0.7683277051017914,-0.2869561430103381,0
-0.43512355470342795,-0.5607043422718704,-0.08481790762913724,0
-0.43875114056771736,-0.5596044821676521,-0.08931432861155947,0
-0.5224788383359616,-0.6385510106362756,-0.17396765329613983,0
-0.4429134867440759,-0.5541515695808565,-0.09538485958000614,0
-0.6153528437509304,-0.721704736354696,-0.2688638354000167,0
-0.5770293492484174,-0.6784437863292265,-0.23163714139345953,0
-0.5503603311489277,-0.6467868988350378,-0.20612221693764138,0
-0.43492979911656315,-0.5263189507423404,-0.09190317383470406,0
-0.06305347997312194,-0.14935655171192574,0.278704168327285,0
-0.36121347312232926,-0.44238269946012776,-0.020782373206513764,0
-0.38023317553620384,-0.4562217045817037,-0.041186269302216756,0
-0.4911483079332826,-0.5619102165603893,-0.15354330507510905,0
-0.23301209372137766,-0.29850240253983107,0.10309324120638973,0
-0.3306822696989148,-0.3908569578489837,0.003865587456630959,0
-0.5353018951208772,-0.5901179148880226,-0.20236936125752136,0
-0.6545225622947667,-0.7039378535402242,-0.3232632232785328,0
-0.12836145389729015,-0.17233495830055584,0.20116680235766063,0
-0.25614363966354536,-0.29463531477278737,0.07159563926342863,0
-0.32937221268388955,-0.3623430457703439,-0.0034798025680494032,0
-0.747965034379356,-0.7753770560918056,-0.42397737171042654,0
-0.5829301684667298,-0.6047464662822073,-0.2609051092430946,0
-0.31833181114088716,-0.33451654260777774,0.0016728210910345043,0
-0.27893562240939584,-0.2894540281791657,0.03899080157386717,0
-0.3294889755275631,-0.33430739217137617,-0.013698488901606728,0
-0.3061402332511106,-0.30522610585764215,0.0074566489356956145,0
-0.10573012395939457,-0.09905201851019796,0.20561555862977207,0
-0.8951554940732234,-0.8826831095920469,-0.586118524403877,0
-0.5782794502748071,-0.559983630747309,-0.271608615083446,0
-0.968628189269529,-0.9444809353298844,-0.6643808084094941,0
-0.17947858155047552,-0.14945306193141972,0.12228813678196584,0
-0.4949292248589279,-0.45899978760182614,-0.195700255631244,0
-0.5528407398339779,-0.5109829232555678,-0.25620647469897107,0
-0.4544391901664169,-0.4066297335789155,-0.16045644254617997,0
-0.4251525187506511,-0.3713693729319755,-0.13387795052010265,0
-0.2399809588235045,-0.18020329623440545,0.04852892967404618,0
-0.2148961341816949,-0.14910435892665608,0.07079274575699832,0
-0.39501748308358153,-0.3231932406123966,-0.11220575902659467,0
-0.46957881899063886,-0.39170500553762805,-0.1897002066516027,0
-0.37936431511983454,-0.2954250868777229,-0.10247456886845041,0
-0.5517620610484582,-0.46174284307399505,-0.27791672381329474,0
-0.4913653983899935,-0.39525289323844714,-0.22061979169093976,0
-0.3056184805275588,-0.20340067661328562,-0.03802769451701313,0
-0.8321408981309465,-0.7238070778112868,-0.5677597816454404,0
-0.5633255027097445,-0.4488662500895617,-0.30220865333369723,0
-0.6483194714878773,-0.5277266799421176,-0.39052122563118047,0
-0.5181990546269517,-0.3914659340386622,-0.2637734776180812,0
-0.36956083567198506,-0.23668191938329292,-0.11856171186834136,0
-0.9996565134406669,-0.860627664914283,-0.7521373363578399,0
-0.46681953197755166,-0.3216379511664282,-0.22283349443920955,0
-0.9374766932763543,-0.7861409226991894,-0.6970766775864545,0
-0.07236778961726792,0.0851222798623833,0.16439364224371378,0
-0.33289826610116463,-0.1692551424079804,-0.09982764994803672,0
-0.6109835382845983,-0.44118996407209665,-0.3816556298660696,0
-0.07497237032454501,0.10096768683065288,0.15056128790638096,0
-0.2686671560453936,-0.08658595197897911,-0.046978931190569506,0
-0.358641121962593,-0.1704254797371535,-0.14084914474957944,0
-0.5177246292819382,-0.32338263432779746,-0.3038793354295284,0
-0.5676935530444206,-0.3672346711172545,-0.35784499013621063,0
-0.3789237094150816,-0.17235878993124076,-0.17312152734870928,0
-0.7245368561415043,-0.5118781351998153,-0.5228302976170867,0
-0.6005379180399801,-0.3817990211284682,-0.4029758090894163,0
-0.5934739450699975,-0.36866988945605017,-0.40010468562880835,0
-0.059178980060273334,0.17167382313716778,0.12994946541636165,0
-0.40547770833650715,-0.16859396427895013,-0.22063759646115683,0
-0.06254352106671496,0.18035196009083643,0.11796119167966684,0
-0.3526909941531717,-0.1038043778030315,-0.1765682827129546,0
0.03304613887815999,0.2879018895785444,0.20474071937614496,0
-0.39201511428430896,-0.13121362947469012,-0.22479431268528965,0
-0.267911413096217,-0.0011889939558651919,-0.105209547589427,0
-0.47876456165125475,-0.20614740730919864,-0.3206262896380405,0
-0.5268401904925533,-0.24835589891476972,-0.3733096606112086,0
-0.4599465386741659,-0.17562410582264737,-0.3110673818877159,0
-0.4302821278102851,-0.14015194647408294,-0.2860974485547949,0
-0.24399324739046252,0.051912894311885116,-0.10454561478546626,0
-0.21113141348220976,0.0905175069649592,-0.07646285260484931,0
-0.7289939303764191,-0.42163680415226973,-0.599145913600873,0
-0.5968139324041974,-0.2837845622312267,-0.4718273708079723,0
-0.4612430528062852,-0.14257878655655917,-0.3411582876449347,0
-0.9742402702760263,-0.6499798387186857,-0.8590970645278512,0
-0.3863690454135739,-0.05655255873745327,-0.27620657539585114,0
-0.955497080469,-0.6201660244746461,-0.8503539275272773,0
-0.3122510180952808,0.0285517499436031,-0.21216516036726393,0
-0.1935803801306641,0.15264987567491664,-0.09858918438621356,0
-0.5049656289099143,-0.1533534718202867,-0.41510584246866106,0
-0.8226798990197826,-0.4657327842042348,-0.7379876417478586,0
-0.28101333051734045,0.08122044684955235,-0.20152408690470994,0
-0.23512715138241166,0.13234364753310077,-0.16087576270228063,0
-0.1794136065341599,0.19324323321617148,-0.11043426308592696,0
-0.6263580815062643,-0.24856751490071627,-0.5626843149434667,0
-0.7860126934710563,-0.4031420404828716,-0.7276773692157525,0
-0.5250154270046373,-0.13711964749973166,-0.4720507367496557,0
-0.8261503860935624,-0.4332857519055363,-0.7785878403940343,0
-0.5062107026688424,-0.10843478984820878,-0.46408112362442433,0
-0.2614176128186515,0.14121070644209455,-0.22475112684782866,0
-0.5563892838862955,-0.14896871812187193,-0.5252153145941467,0
-0.8462589999162053,-0.4341076266084446,-0.8206062610569965,0
-0.6865625376862167,-0.269743065778538,-0.6664590262221752,0
-0.21388866669114842,0.20753493425029296,-0.19936165594876026,0
-0.4279149659394362,-0.0019524564746204315,-0.41899099886458707,0
-0.3731057926882635,0.05732916384053773,-0.3698106752015413,0
-0.5994023726828615,-0.16456266118801138,-0.6017611671363143,0
-0.8611741498439025,-0.4219985954954008,-0.8692111685805362,0
-0.3946555023508389,0.048785773660516174,-0.408394301368122,0
-0.376045123759461,0.07159055489183934,-0.3955084964780916,0
-0.4553427962529224,-0.0035852202619831575,-0.48055276739209357,0
-0.30300355155268655,0.15280224206142287,-0.333981371113074,0
-0.452198995882715,0.007580173387731509,-0.4889651332383938,0
-0.5449410094187968,-0.08126445624089376,-0.5875151475192781,0
-0.3023044455196881,0.16519236280346272,-0.3507054752032528,0
-0.5717818548004315,-0.10054304404063888,-0.6260278692199162,0
-0.3418589526882391,0.13304249721607003,-0.40196724185042026,0
-0.06572665269462202,0.41275697613504425,-0.1317136981143231,0
-0.25543804099079004,0.22654622356572185,-0.3273195104608192,0
-0.12353220324355291,0.36187008509833357,-0.20132294572156473,0
-0.03220138680208057,0.4565352591632972,-0.11591542741543487,0
-0.24885199915161235,0.2431342988610332,-0.33850253432128785,0
-0.4140643072393723,0.08108591291687325,-0.5096636999239754,0
-0.3649228887095395,0.1333045147241447,-0.46648266377042646,0
-0.5499857167345477,-0.04876886221191851,-0.657516556423067,0
-0.34214047027192523,0.16197712574128434,-0.455652209839763,0
-0.4744609363387186,0.03246773033861654,-0.5939625597723153,0
0.030114428557289907,0.5397635502922573,-0.09538520732269473,0
-0.6676387879281037,-0.1553607548108343,-0.7991437054146767,0
-0.770205335520804,-0.25539084579422905,-0.9077219404659773,0
-0.3880373811327323,0.12922021656037036,-0.5315712123203188,0
-0.5444877284647349,-0.0248812478363806,-0.6940434539789603,0
-0.5396967263243801,-0.017836446449252696,-0.6952781400479653,0
-0.0314355819160968,0.4925825728379838,-0.19304560015864847,0
-0.27487948541647467,0.25119979739031084,-0.4425201436739945,0
-0.11133035921994544,0.4167125008152579,-0.2850028090662503,0
-0.2544453984754885,0.275462702662033,-0.4341499045863168,0
-0.19224047956070306,0.33943376017958726,-0.3779764168712572,0
-0.22722086376560363,0.30611966486119263,-0.418986714762263,0
-0.05327100000498858,0.481635239956625,-0.25106435215190337,0
0.2325785599360254,0.7689492254472985,0.028761016634768488,0
-0.2192498226285058,0.3184832942324839,-0.42908734732653653,0
-0.2873722720983935,0.25162065352899676,-0.5032246665092747,0
-0.576249355542634,-0.0360999118754492,-0.7981106040289061,0
-0.2940641522383524,0.2471378910433742,-0.5219273333199658,0
-0.5342929833210771,0.007857134096322493,-0.7681502679250489,0
-0.3597691390938377,0.1832239407679475,-0.5996117889431867,0
-0.5313170551396056,0.012413310295947666,-0.7771354212821027,0
-0.31328900758740374,0.23107242259261637,-0.5650725290646628,0
0.18466255776998874,0.7295483093103148,-0.07307464488741844,0
-0.43405696542617467,0.11124586311800483,-0.6977354608641322,0
-0.44642532320147804,0.09918685877464031,-0.7160318078684179,0
-0.08169150107192147,0.4641218534753172,-0.357211755499522,0
